Ah,ah,102.27,102.36
Henry,henry,102.4,102.96
Pardon,pardon,103.4,103.52
me,me,103.52,103.65
sir,sir,103.65,103.84
Henry,henry,105.52,105.72
what's,what's,105.719999,105.839999
the,the,105.839999,105.909999
matter,matter,105.91,106.13
with,with,106.129999,106.269999
you,you,106.27,106.38
It's,it's,106.379999,106.519999
me,me,106.529999,106.739999
Guy,guy,106.77,106.98
Burckhardt,<unk>,107.23,107.24
Burckhardt,<unk>,108.37,108.75
sorry,sorry,109.05,109.35
I,i,109.359999,109.409999
don't,don't,109.41,109.58
believe,believe,109.58,109.83
we've,we've,109.83,109.99
met,met,109.99,110.2
What,what,110.91,111.05
Henry,henry,111.89,112.16
for,for,112.16,112.28
Pete's,pete's,112.28,112.53
sake,sake,112.53,112.77
it's,it's,112.77,112.91
me,me,112.91,113.21
If,if,113.22,113.44
you'll,you'll,113.44,113.65
excuse,excuse,113.65,114.02
me,me,114.02,114.17
this,this,114.17,114.35
is,is,114.35,114.51
my,my,114.51,114.72
stop,stop,114.72,115.05
Well,well,115.38,115.54
I'll,i'll,115.54,115.65
be,be,115.65,115.71
how,how,116.55,116.64
do,do,116.64,116.72
you,you,116.72,116.74
like,like,116.91,117.18
that,that,117.179999,117.499999
Guy,guy,124.889999,125.219999
Burckhardt,<unk>,125.23,125.8
got,got,125.959999,126.189999
off,off,126.190001,126.370001
in,in,126.369999,126.509999
front,front,126.51,126.73
of,of,126.74,126.8
the,the,126.869999,126.969999
gigantic,gigantic,126.98,127.6
control,control,127.6,128.01999999999998
chemical,chemical,128.02,128.39
building,building,128.39,128.88
took,took,129.38,129.59
the,the,129.59,129.71
elevator,elevator,129.71,130.15
to,to,130.15,130.24
the,the,130.24,130.33
ninety,ninety,130.33,130.73000000000002
eighth,eighth,130.73,130.92
floor,floor,130.93,131.38
where,where,131.38,131.57
he,he,131.57,131.72
had,had,131.72,131.88
worked,worked,131.88,132.18
in,in,132.18,132.41
the,the,132.42,132.44
accounting,accounting,132.47,132.96
department,department,132.96,133.48000000000002
for,for,133.49,133.63
twelve,twelve,133.63,134.09
years,years,134.09,134.24
It,it,134.24,134.26000000000002
wasn't,wasn't,135.55,135.95000000000002
until,until,135.95,136.17999999999998
he,he,136.179999,136.279999
was,was,136.28,136.46
almost,almost,136.46,136.91
at,at,136.91,137.03
his,his,137.03,137.2
floor,floor,137.2,137.67
that,that,138.27,138.41
he,he,138.41,138.49
realized,realized,138.49,139.03
the,the,139.03,139.1
speaker,speaker,139.099999,139.51999899999998
was,was,139.53,139.79
not,not,139.79,140.04
playing,playing,140.07,140.47
the,the,140.48,140.61
usual,usual,140.61,141.16000000000005
commercials,commercials,141.21,141.72
Britons,<unk>,143.22,144.33
are,are,155.259999,155.39999899999998
you,you,155.4,155.54
happy,happy,155.55,155.82000000000002
with,with,155.82,155.95999999999998
your,your,155.96,156.09
present,present,156.09,156.36
home,home,156.36,156.55
freezer,freezer,156.57,156.97
Of,,,
course,,,
not,,,
Well,,,
the,,,
answer,,,
to,,,
your,,,
problems,,,
is,,,
a,,,
Feckle,,,
freezer,,,
A,,,
Feckle,,,
freezer,,,
is,,,
a,,,
better,,,
freezer,,,
Most,,,
wives,,,
would,,,
do,,,
anything,,,
for,,,
a,,,
Feckle,,,
freezer,,,
Britons,,,
are,,,
you,,,
happy,,,
with,,,
your,,,
present,,,
home,,,
freezer,,,
Morning,,,
Miss,,,
Horne,<unk>,163.79,164.48
Good,good,164.67,164.85
morning,morning,164.85,164.97
Mr,mr,165.14,165.26999999999998
Burckhardt,<unk>,165.27,165.55
Well,well,166.27,166.91000000000005
new,new,166.95000000000002,167.15
hairdo,hairdo,167.15,167.37
I,i,167.6,167.7
see,see,167.7,167.95999999999998
Why,why,168.79999999999998,169.01
yes,yes,169.01,169.32
you,you,169.32,169.42
like,like,169.42,169.61999999999998
it,it,170.55,170.57000000000002
Makes,makes,170.57,170.73
a,a,170.73,170.79
lot,lot,170.79,170.91
of,of,170.91,171.01
difference,difference,171.01,171.32999999999998
in,in,171.33,171.35000000000002
your,your,171.349999,171.469999
appearance,appearance,171.469999,171.949999
Mr,mr,172.91,173.07999999999998
Barth,<unk>,173.08,173.36
in,in,173.36,173.58
Eh,eh,173.679999,173.779999
no,no,173.83,174.17000000000002
sir,,,
he,he,174.58,175.0
had,had,175.27,175.47
an,an,175.469999,175.589999
appointment,appointment,175.59,176.07
with,with,176.09,176.25
Mr,mr,176.25,176.46
Dorchin,<unk>,176.46,177.07000000000002
of,,,
the,the,177.179999,177.279999
human,human,177.28,177.57
research,research,177.57,177.69
institute,institute,178.01,178.42
Today,today,178.42,178.61
But,,,
today’s,today's,178.91,179.47
the,the,180.029999,180.119999
fifteenth,fifteenth,180.47,180.81
of,of,180.81,180.9
June,june,180.9,181.4
He,he,181.6,181.69
has,has,181.69,181.82
to,to,181.82,181.88
sign,sign,181.88,182.06
the,the,182.06,182.15
quarterly,quarterly,182.15,182.49
statement,statement,182.49,182.92
He,,,
said,,,
he,he,183.5,183.54
wouldn't,wouldn't,183.54,183.75
be,be,183.75,183.93
in,in,183.93,184.0
Huh,huh,184.95,185.2
that's,that's,185.28,185.46
mighty,mighty,185.46,185.67
peculiar,peculiar,185.67,186.18
Yes,yes,186.66,186.91
sir,sir,187.18,187.2
Oh,oh,188.15,188.39
by,by,188.4,188.56
the,the,188.559999,188.669999
way,way,188.67,188.83
Miss,miss,188.83,189.04
Horne,<unk>,189.04,189.11
what,what,190.05,190.21
the,the,190.21,190.33
devil,devil,190.33,190.67
is,is,190.67,190.8
a,,,
Feckle,,,
freezer,,,
A,a,190.8,190.91000000000005
Feckle,<unk>,190.92,191.53
freezer,freezer,191.58,192.28
There's,there's,194.15,194.27
some,some,194.27,194.4
new,new,194.4,194.53
copy,copy,194.559999,194.889999
on,on,194.889999,194.979999
the,the,194.98,195.08
elevator,elevator,195.089999,195.489999
commercial,commercial,195.49,196.11
Uh,uh,196.109999,196.339999
Dorchin,<unk>,197.1,197.31
must,must,197.359999,197.499999
have,have,197.5,197.57
landed,landed,197.57,197.83
another,another,197.83,198.16
account,account,198.16,198.66
Feckle,<unk>,198.76,199.08
freezers,freezers,199.08,199.63
I,i,200.18000000000004,200.19000000000003
really,really,200.19000000000003,200.39
don't,don't,200.39,200.62000000000003
know,know,200.63,200.75000000000003
Mr,mr,200.93000000000004,201.18000000000004
Burckhardt,<unk>,201.46,201.59
Huh,huh,202.14,202.3
it’s,it's,204.02,204.05
a,a,204.22,204.28
funny,funny,204.28,204.54
day,day,204.54,204.97
can't,can't,205.6,205.84
quite,quite,205.84,206.08
put,put,206.08,206.23
my,my,206.24,206.42
finger,finger,206.42,206.72
on,on,206.72,206.84
it,it,206.84,206.93
but,but,206.929999,207.069999
there's,there's,207.07,207.2
something,something,207.2,207.55
strange,strange,207.55,208.05
going,going,208.05,208.29
on,on,208.29,208.54
He,he,215.469999,215.619999
couldn't,couldn't,215.619999,215.979999
shake,shake,215.98,216.47
the,the,216.529999,216.659999
thought,thought,216.66,217.02
out,out,217.1,217.24
of,of,217.24,217.34
his,his,217.34,217.45
mind,mind,217.45,217.95
It,it,218.45,218.59
persisted,persisted,218.59,219.12
all,all,219.12,219.33
through,through,219.33,219.52
the,the,219.52,219.62
day,day,219.62,219.97
until,until,219.97,220.3
dinner,dinner,220.3,220.64
He,he,221.3,221.37
was,was,221.37,221.53
still,still,221.53,221.77
brooding,brooding,222.07,222.73
as,as,223.06,223.09
he,he,223.26,223.48
and,and,223.48,223.7
Mary,mary,223.71,224.13
got,got,224.17,224.34
ready,ready,224.34,224.55
for,for,224.55,224.67
bed,bed,224.67,225.03
Guy,guy,226.92,227.24
dear,dear,227.24,227.46
Hm,<unk>,227.69,228.05
oh,oh,229.04,229.49
no,no,229.54,229.94
Anything,anything,230.4,230.81
wrong,wrong,230.809999,231.209999
I,i,232.0,232.19
don't,don't,232.190001,232.360001
know,know,232.359999,232.869999
Well,well,233.799999,233.869999
I,i,234.15,234.17
guess,guess,234.17,234.39
I'll,i'll,234.43,234.54
get,get,234.539999,234.679999
a,a,234.68,234.74
good,good,234.74,234.94
night's,night's,234.94,235.21
sleep,sleep,235.21,235.51
Coming,coming,235.9,236.33
I,i,236.91,237.09
think,think,237.09,237.26
I'll,i'll,237.26,237.36
sit,sit,237.36,237.53
up,up,237.53,237.63
and,and,237.63,237.73
read,read,237.73,237.88
for,for,237.88,237.95
a,a,237.95,238.02
while,while,238.02,238.43
Ah,ah,240.44,240.67
good,good,243.72,243.75
night,night,243.85,244.04
darling,,,
Night,,,
dear,dear,248.02,248.24
At,at,250.49,250.6
exactly,exactly,250.6,251.21
midnight,midnight,251.209999,251.849999
Guy,guy,252.33,252.62
Burckhardt,<unk>,252.63,253.25
lapsed,lapsed,253.72,254.2
into,into,254.2,254.45
a,a,254.45,254.55
sudden,sudden,254.55,255.06
deep,deep,255.14,255.47
sleep,sleep,255.92,256.34
and,and,257.19,257.3
the,the,257.3,257.39
following,following,257.39,257.77
morning,morning,257.77,258.29999999999995
he,he,258.73,258.87
woke,woke,258.87,259.14
up,up,259.14,259.32
screaming,screaming,260.11,260.78000000000003
Ah,ah,262.82000000000005,262.95000000000005
Darling,darling,263.00000000000006,263.21000000000004
what,what,264.08000000000004,264.15000000000003
is,is,264.32000000000005,264.39000000000004
it,it,264.39000000000004,264.53000000000003
What's,what's,264.83000000000004,265.01000000000005
wrong,wrong,265.01000000000005,265.05
I,i,265.48,265.63
oh,oh,267.049999,267.509999
I,i,268.690001,268.820001
think,think,268.82,269.12
a,a,269.12,269.13
bad,bad,269.7,269.83
dream,dream,270.0,270.41
I,i,270.41,270.47
guess,guess,270.47,270.78000000000003
Oh,oh,271.16,271.17
you,you,271.17,271.24
gave,gave,271.25,271.5
me,me,271.5,271.63
such,such,271.63,271.88
a,a,271.88,271.94
shock,shock,271.94,272.58
I,i,274.21,274.32
seem,seem,274.32,274.48
to,to,274.48,274.51
be,be,274.51,274.6
having,having,274.6,274.8
a,a,274.8,274.83
lot,lot,274.83,275.0
of,of,275.0,275.07
nightmares,nightmares,275.08,275.67
lately,lately,275.67,276.07
Really,really,276.34,276.56
Yes,yes,277.69,278.0
the,the,278.0,278.08
one,one,278.08,278.24
I,i,278.24,278.29
had,had,278.29,278.43
yesterday,yesterday,278.429999,279.039999
this,this,279.84,280.02
was,was,280.02,280.12
the,the,280.12,280.21
same,same,280.21,280.65
a,a,280.66,280.67
big,big,281.259999,281.499999
explosion,explosion,281.5,282.01
and,and,282.009999,282.109999
then,then,282.11,282.40000000000003
nothing,nothing,282.41,282.90000000000003
You,you,283.29,283.43
had,had,283.45,283.61
a,a,283.61,283.67
dream,dream,283.67,283.99
yesterday,yesterday,283.99,284.58
Well,well,285.42,285.54
of,of,285.54,285.64000000000004
course,course,285.639999,285.909999
I,i,285.91,286.02000000000004
did,did,286.02,286.23
You,you,286.23,286.3
had,,,
the,the,286.42,286.5
same,same,286.5,286.72
sort,sort,286.71999900000003,286.919999
of,of,286.92,287.02000000000004
dream,dream,287.02,287.48
I,i,287.62999999999994,288.02
Guy,guy,288.99,289.32
you're,you're,289.32,289.47
mistaken,mistaken,289.47,289.97
I,i,289.97,290.11
dont,,,
remember,remember,290.52,290.92
dreaming,dreaming,290.92,291.45
Well,well,291.46,291.54999999999995
now,now,291.55,291.64
Mary,mary,291.68,291.97
you,you,291.97,292.07000000000005
told,told,292.07,292.43
me,me,292.43,292.58
Guy,guy,292.62,292.84000000000003
you're,you're,292.84,292.98999999999995
mistaken,mistaken,292.99,293.66
Mary,mary,293.84,294.47
Maybe,maybe,294.56,294.91
you,you,294.91,295.12
dreamed,dreamed,295.13,295.67
I,i,295.67,295.91
had,had,295.92,296.14000000000004
a,a,296.139999,296.199999
dream,dream,296.2,296.34
maybe,maybe,296.8,297.16
Well,,,
yes,yes,297.389999,297.539999
I,i,297.54,297.78000000000003
might,might,298.25,298.4
have,have,298.4,298.51
done,done,298.51,298.67
that,that,298.67,298.81
I,i,298.809999,298.889999
suppose,suppose,298.889999,299.419999
Everything,everything,300.65,300.94
did,did,300.94,301.1
seem,seem,301.099999,301.31999900000005
sort,sort,301.32,301.49
of,of,301.49,301.58
strange,strange,301.59,302.03
yesterday,yesterday,302.03,302.51
Oh,oh,302.589999,302.729999
that's,that's,302.73,303.0
probably,probably,303.02,303.62
it,it,303.62,303.81
You,you,304.16,304.32000000000005
better,better,304.32,304.52
get,get,304.52,304.7
dressed,dressed,304.699999,304.979999
here,here,304.98,305.13
Today’s,today's,305.129999,305.429999
the,the,305.43,305.48
fifteenth,fifteenth,305.48,306.05
that's,that's,306.109999,306.359999
when,when,306.359999,306.45999900000004
the,the,306.47,306.56
quarterly,quarterly,306.57,306.95
statement,statement,306.96,307.19
The,the,307.19,307.21
fifteenth,fifteenth,307.28,307.65
Yes,yes,307.84,308.11
Then,then,308.11,308.23
it,,,
must,must,309.69,309.92
have,have,309.92,310.01
been,been,310.01,310.15
a,a,310.15,310.19
dream,dream,310.19,310.48
because,because,310.48,310.74
yesterday,yesterday,310.74,311.2
was,was,311.2,311.35
the,the,311.35,311.43
fifteenth,fifteenth,311.43,311.87
Guy,guy,321.98,322.21000000000004
Burckhardt,<unk>,322.209999,322.909999
got,got,323.09,323.31
up,up,323.309999,323.519999
dressed,dressed,323.77,324.12
ate,ate,324.5,324.75
breakfast,breakfast,324.75,325.06
and,and,325.62,325.81
took,took,325.81,325.94
the,the,326.19,326.31
usual,usual,326.31,326.79
bus,bus,326.79,327.16
to,to,327.23,327.34000000000003
work,work,327.34,327.48
Once,once,328.22,328.48
again,again,328.48,328.88
everything,everything,328.88,329.36
seemed,seemed,329.36,329.83000000000004
even,even,329.89,330.18
brighter,brighter,330.18,330.63
and,and,330.65,330.94
newer,newer,330.95,331.39
than,than,331.39,331.55
usual,usual,331.55,331.69
And,and,332.8,332.91
once,once,332.91,333.13000000000005
again,again,333.13,333.37
he,he,333.38,333.48
was,was,333.48,333.67
puzzled,puzzled,333.71,334.2
when,when,334.25,334.39
he,he,334.389999,334.459999
noticed,noticed,334.46,334.78
none,none,335.23,335.44
of,of,335.44,335.55
the,the,335.55,335.69
old,old,335.69,336.08
crowd,crowd,336.08,336.51
on,on,336.509999,336.589999
the,the,336.59,336.67999999999995
bus,bus,336.679999,336.89999900000004
Pardon,pardon,339.7,339.93
me,me,339.929999,340.069999
please,please,340.07,340.45
Well,well,341.02,341.17
look,look,341.17,341.34000000000003
don't,don't,341.34,341.6
shove,shove,341.6,341.92
so,so,341.92,342.12
I,i,342.119999,342.239999
oh,oh,343.2,343.35
morning,morning,343.389999,343.659999
Henry,henry,343.66,343.96000000000004
Morning,morning,344.79,345.16
For,for,346.3,346.32
god’s,,,
sake,sake,346.44,346.69
don’t,don't,346.69,346.91
talk,talk,346.92,347.21000000000004
to,to,347.21,347.31
me,me,347.31,347.52
Well,,,
what,what,348.26,348.51
is,is,348.51,348.64
it,it,348.76,348.78
you,you,348.78,348.85
being,being,348.85,349.05
followed,followed,349.05,349.28
or,or,349.45,349.46
something,something,349.46,349.69
Don't,,,
you,,,
know,,,
I,,,
was,was,352.13,352.21
sure,sure,352.21,352.42
you,you,352.42,352.55
remembered,,,
Remembered,remembered,353.51,353.84000000000003
what,what,353.84000000000003,353.87
I,i,354.04,354.11
can’t,can't,354.4,354.66
talk,talk,354.66,354.69
This,this,356.02,356.25
is,is,356.25,356.38
my,my,356.38,356.56
stop,stop,356.559999,356.799999
will,,,
you,you,356.839999,356.969999
excuse,excuse,356.969999,357.379999
me,me,357.38,357.51
please,please,357.509999,357.809999
Well,well,357.82,357.89
Henry,henry,357.9,358.26
Henry,henry,358.68,358.94
for,for,358.940001,359.050001
Pete's,pete's,359.049999,359.319999
sake,sake,364.769999,364.839999
As,as,368.879998,369.009998
in,in,369.179999,369.419999
yesterday's,yesterday's,369.42,370.05
dream,dream,370.07,370.51
Guy,guy,371.07,371.32
Burckhardt,<unk>,371.61,371.88
got,got,372.23,372.4500000000001
off,off,372.45,372.57
at,at,372.66,372.77
his,his,372.77,372.92
stop,stop,372.92,373.23
and,and,373.78,373.81
took,took,373.81,373.84
the,the,374.009999,374.139999
elevator,elevator,374.139999,374.519999
to,to,374.549999,374.659999
the,the,374.66,374.77
ninety,ninety,374.85,375.11
eighth,eighth,375.11,375.16
floor,floor,375.34,375.78
The,the,376.41,376.5
speaker,speaker,376.5,376.96
in,in,376.959999,377.079999
the,the,377.08,377.18
elevator,elevator,377.18,377.78
purred,<unk>,377.83,378.16
a,a,378.17,378.21
new,new,378.21,378.63
commercial,commercial,378.65,379.19
this,this,379.19,379.38
time,time,379.41,379.7600000000001
Marlins,marlins,381.04,381.79
cigarettes,cigarettes,381.81,382.3
They’re,they're,382.92,383.13
sanitized,sanitized,383.16,383.99
Does,does,384.73,384.96
your,your,384.96,385.19
present,present,385.21,385.48
cigarette,cigarette,385.65,385.98
make,make,386.36,386.65
your,your,386.65,386.77
throat,throat,386.77,387.14
feel,feel,387.139999,387.529999
raspy,raspy,387.54,388.03
and,and,388.04,388.43
unpleasant,unpleasant,388.429999,388.969999
Marlins,marlins,389.7,390.21
cigarettes,cigarettes,390.219999,390.869999
contain,contain,390.92,391.39
a,a,391.389999,391.449999
miraculous,miraculous,391.45,392.23
new,new,392.259999,392.499999
drug,drug,392.5,392.89
which,which,393.45,393.68
actually,actually,393.71,394.35
gives,gives,394.359999,394.699999
you,you,394.699999,394.839999
the,the,394.84,394.96
sensation,sensation,394.959999,395.769999
of,of,396.24,396.26
smooth,smooth,396.26,396.96
creamy,creamy,397.07,398.0
smoke,smoke,402.15,402.2
Marlins,marlins,402.35,402.5
cigarettes,cigarettes,402.5,402.59
Marlins,,,
cigarettes,,,
He,he,406.51,406.67
walked,walked,406.67,407.13
down,down,407.17,407.55
the,the,407.559999,407.689999
marbled,<unk>,407.69,407.72
corridor,corridor,408.389999,408.979999
to,to,409.03,409.16
his,his,409.16,409.33
office,office,409.33,409.77
Good,good,413.799999,413.939999
morning,morning,414.109999,414.169999
Mr,mr,414.269999,414.439999
Burckhardt,,,
Good,,,
morning,morning,415.8,416.12
Miss,miss,416.12,416.24
Horne,<unk>,416.25,416.31
You,you,417.57,417.72
like,like,417.72,418.03
my,my,418.03,418.18
new,new,418.38,418.45
hairdo,hairdo,418.45,418.69
Uh,uh,420.3,421.0
yes,yes,421.49,422.43
is,is,422.92,423.03
Mr,mr,423.03,423.28
Barth,<unk>,423.28,423.76
in,in,423.79,424.21
No,no,424.559999,424.989999
sir,,,
he,,,
had,had,425.57,425.79
an,an,425.969999,425.989999
appointment,appointment,425.99,426.63
with,with,426.63,426.8
Mr,mr,426.799999,427.169999
Dorchin,<unk>,427.219999,427.389999
at,,,
the,the,427.809999,427.939999
research,research,427.94,428.55
institute,institute,428.58,429.32
I,i,429.349999,429.579999
know,know,429.58,430.11
You,you,430.779999,430.959999
know,know,430.969999,431.169999
Well,well,431.369999,431.539999
I,i,431.539999,431.609999
guessed,guessed,431.609999,431.899999
it,it,431.9,431.98
anyway,anyway,431.98,432.46
And,and,432.77,432.84
today,today,432.84,433.07
is,is,433.07,433.17
the,the,433.17,433.26
fifteenth,fifteenth,433.26,433.69
of,of,433.69,433.8
June,june,433.8,434.16
and,and,434.16,434.25
he,he,434.25,434.29
won't,won't,434.29,434.5100000000001
be,be,434.51,434.64
here,here,434.64,434.75
to,to,434.75,434.84
sign,sign,434.84,435.09
the,the,435.09,435.18
quarterly,quarterly,435.18,435.57
statement,statement,435.57,436.0
and,and,436.0,436.13
I'm,i'm,436.13,436.32
going,going,436.32,436.58
nuts,nuts,436.59,437.04
Let,let,437.55,437.58
me,me,437.59,437.72
have,have,437.72,437.81
a,a,437.81,437.87
cigarette,cigarette,437.87,438.22
will,will,438.22,438.29
you,you,438.29,438.32
Uh,uh,438.32,438.33
yes,yes,439.09,439.48
sir,sir,439.69,439.75
Try,try,440.54,440.83
one,one,440.83,441.02
of,of,441.02,441.13
these,these,441.31,441.44
They're,they're,441.95,442.18
Marlins,marlins,442.19,442.67
Never,never,443.54,443.81
heard,heard,443.83,444.04
of,of,444.04,444.18
Marlins,marlins,444.19,444.61
before,before,444.61,444.93
today,today,444.929999,445.209999
What,what,445.21,445.38
are,are,445.38,445.49
we,we,445.49,445.62
a,a,445.62,445.67
bunch,bunch,445.67,445.83
of,of,445.83,445.89
guinea,guinea,445.9,446.16
pigs,pigs,446.16,446.61
Something,something,447.13,447.55
wrong,wrong,447.549999,447.929999
Mr,mr,448.499999,448.559999
Burckhardt,<unk>,448.73,448.74
Wrong,wrong,448.75,449.47
Perish,perish,450.32,450.62
the,the,450.62,450.73
thought,thought,450.73,451.06
Miss,miss,451.07,451.28
Horne,<unk>,451.279999,451.289999
perish,perish,451.81,452.17
the,the,452.17,452.31
thought,thought,452.31,452.75
He,he,460.52,460.67
went,went,460.67,460.97
to,to,461.01,461.16
his,his,461.16,461.36
desk,desk,461.36,461.85
and,and,461.849999,461.989999
stared,stared,462.0,462.51
at,at,462.52,462.54
the,the,462.55,462.67
mail,mail,462.67,462.9
before,before,463.82,464.2
he,he,464.2,464.35
opened,opened,464.349999,464.679999
it,it,464.679999,464.739999
He,he,464.79,465.03
knew,knew,465.03,465.38
that,that,466.01,466.2
the,the,466.199999,466.299999
factory,factory,466.299999,466.729999
distributors,distributors,466.73,467.3
envelope,envelope,467.299999,467.649999
contained,contained,468.129999,468.429999
an,an,468.46,468.53
order,order,468.53,468.76
for,for,468.76,468.88
twelve,twelve,468.88,469.3
new,new,469.3,469.57
electronic,electronic,469.57,470.1
computers,computers,470.11,470.63
He,he,471.39,471.56
knew,knew,471.56,471.89
that,that,471.9,472.06
the,the,472.06,472.1
development,development,472.12,472.6
journal,journal,472.6,473.04
contained,contained,473.07,473.4
